"occ_id","lemma_class","stanza","pada","token_index","surface","zurich_lemma","grassmann_lemma","grassmann_gloss","morphology","arnold_stratum_code","arnold_stratum","why_this_lemma","sense","griffith_1890_stanza","geldner_1951_stanza","source_id","retrieval_date"
"DK-OCC-150","SIGN","03.001.17","a","4","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Ensign of Gods hast thou become, O Agni, joy-giver, knower of all secret wisdom. Friend of the homestead, thou hast lightened mortals: carborne thou goest to the Gods, fulfilling.","Du Agni wardst zum Feldzeichen der Götter, du der Wohlredende, der alle Weisheiten kennt. Du gabst als Hausherr allen Sterblichen Wohnung; du suchst als Wagenfahrer die Götter erfolgreich auf.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-151","SIGN","03.002.14","b","1","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","As pure and swift of course, beholder of the light, who stands in heaven's bright sphere a sign, who wakes at dawn, Agni, the head of heaven, whom none may turn aside-to him the Powerful with mighty prayer we seek.","Emsig wie die helle (Sonne) auf der Fahrt, sonnenaugig, des Himmels Banner, im Glanze weilend, am frühen Morgen wach, das unbestrittene Oberhaupt des Himmels, den sieggewinnenden Agni gehen wir mit hoher Verbeugung an.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-152","SIGN","03.003.03","a","1","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Sages shall glorify Agni with earnest thoughts, ensign of sacrifice, who fills the synod full: In whom the singers have stored up their holy acts to him the worshipper looks for joy and happiness.","Das Banner der Opfer, den Erwirker von Weisheit, den Agni verherrlichen die Redekundigen nach ihrer Einsicht, auf den sie ihre Werke, ihre Lobesworte vereinigt haben; von ihm bittet sich der Opfernde Gunstbeweise aus.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-153","SIGN","03.008.08","d","4","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Âdityas, Rudras, Vasus, careful leaders, Earth, Heaven, and Pr̥ithivî and Air's mid-region, Accordant Deities shall bless our worship and make our sacrifice's ensign lofty.","Die Āditya's, die Rudra's, die Vasu's, die guten Führer, Himmel und Erde, Land und Luft, die Götter sollen einmütig das Opfer begünstigen und sollen das Banner der Opferhandlung aufpflanzen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-154","SIGN","03.010.04","a","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Ensign of sacrifices, he, Agni, with Gods is come to us, Decked by the seven priests, to him who bringeth gifts.","Er, das Banner der Opfer, Agni soll mit den Göttern kommen zu dem Opfernden von den sieben Opferpriestern gesalbt.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-155","SIGN","03.011.03","b","1","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","s","Strophic, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Ensign of sacrifice from of old, Agni well knoweth with his thought To prosper this man's aim and hope.","Denn Agni, das erste Banner des Opfers, versteht es mit Kunst, sein Ziel zu erreichen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-156","SIGN","03.029.05","c","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","p","Popular, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Rub into life, ye men, the Sage, the guileless, Immortal, very wise and fair to look on. O men, bring forth the most propitious Agni, first ensign of the sacrifice to eastward.","Reibet, o Männer, den nicht doppelzüngigen Seher aus, den klugen Unsterblichen von schönem Ansehen! Das Wahrzeichen des Opfers, den freundlichen Agni, erzeuget zuerst vorweg, ihr Männer!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-157","SIGN","03.034.04","c","4","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","c","Cretic, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Indra, light-winner, days' Creator, conquered, victorious, hostile bands with those who loved him. For man the days' bright ensign he illumined, and found the light for his joy and gladness.","Indra, der Sonnengewinner, der die Tage schuf, der Überlegene gewann mit den Uśij die Schlachten. Er ließ für Manu das Wahrzeichen der Tage aufleuchten; er fand das Licht zu großer Freude.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-158","SIGN","03.055.02","c","3","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Let not the Gods here injure us, O Agni, nor Fathers of old time who know the region, Nor the sign set between two ancient dwellings. Great is the Gods' supreme and sole dominion.","Dabei mögen uns die Götter und die spurenkundigen Vorfahren ja nicht irreführen, o Agni. Zwischen den Sitzen der beiden uralten (Rodasī) ist (deine) Leuchte. — Groß ist die einzige Asuramacht der Götter.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-159","SIGN","03.061.03","b","4","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Thou, Morning, turning thee to every creature, standest on high as ensign of the Immortal, To one same goal ever and ever wending now, like a wheel, O newly-born, roll hi ther.","Uṣas, allen Wesen dich zuwendend stehst du aufrecht als das Wahrzeichen der Unsterblichkeit. Dem gleichen Ziele zueilend dreh dich wie ein Rad her, du Neueste!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-160","SIGN","04.007.04","c","3","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Vivasvan's envoy living men have taken as their ensign, swift, The ruler over all mankind, moving like Bhr̥igu in each home.","Den flinken Boten des Vivasvat, der über alle Völker (herrscht), ihn den Bhr̥gugenossen brachten die Āyusöhne als Wahrzeichen zu jedem Clane.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-161","SIGN","04.014.02","a","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Producing light for all the world of creatures, God Savitar hath raised aloft his banner. Making his presence known by sunbeams, Sûrya hath filled the firmament and earth and heaven.","Gott Savitr̥ hat sein Banner aufgerichtet, der ganzen Welt Licht bereitend. Sūrya hat Himmel und Erde, die Luft angefüllt, mit seinen Strahlen prangend.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-162","SIGN","05.007.04","a","4","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","He gives a signal in the night even to him who is afar, When he, the Bright, unchanged by eld, consumes the sovrans of the wood.","Er gibt auch des Nachts dem in der Ferne Weilenden ein Erkennungszeichen, wenn der Helle, Alterlose die Bäume zerkleinert.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-163","SIGN","05.011.02","a","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Ensign of sacrifice, the earliest Household-Priest, the. men have kindled Agni in his threefold seat, With Indra and the Gods together on the grass let the wise Priest sit to complete the sacrifice.","Des Opfers Fahne und ersten Bevollmächtigten, den Agni haben die Männer entzündet an dreifachem Sitze. Auf gleichem Wagen mit Indra, mit den Göttern (kommend) setze er sich auf das Barhis zum Opfern nieder als der umsichtige Hotr̥.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-164","SIGN","05.011.03","d","3","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Pure , unadorned, from thy two Mothers art thou born: thou camest fromVivasvan as a charming Sage. With oil they strengthened thee, O Agni, worshipped God: thy banner was the smoke that mounted to the sky.","Obwohl nicht gesäubert wirst du von den Müttern doch rein geboren; als der wohlredende Seher des Vivasvat erstandest du. Mit Schmalz zogen sie dich groß, du (mit Schmalz) begossener Agni. Dein Rauch ward das Banner, das sich gen Himmel reckt.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-165","SIGN","05.034.09","b","4","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Agni! I laud the liberal Âgniveṣi, Ṣatri the type and standard of the pious. May the collected waters yield him plenty, and his be powerful and bright dominion.","Den Tausendschenker Śatri, des Agniveśa Sohn will ich feiern, o Agni, das Vorbild und die Leuchte eines hohen Herrn. Für ihn sollen die Gewässer ununterbrochen anschwellen, bei ihm soll die mächtige, furchtgebietende Herrschaft verbleiben.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-166","SIGN","05.044.08","a","4","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Thy name, sung forth by R̥ishis in these hymns of ours, goes to the loftier One with this swift mover's light. By skill he wins the boon whereon his heart is set: he who bestirs himself shall bring the thing to pass.","Unter dem Banner dieses ...... kommt (das Lied) zu der stärkeren Stimme des R̥ṣi (mit Worten), unter denen dein Name ist. In was für einen sie gelegt ward, einen solchen nimmt sie mit Geschäftigkeit (zum Manne). Wer sie selbst heimführt, (nur) der wird es (ihr) recht machen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-167","SIGN","05.060.08","d","3","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","O Agni, with the Maruts as they gleam and sing, gathered in troop, rejoicing drink the Soma juice; With these the living ones who cleanse and further all, joined with thy banner, O Vaiṣvânara, from of old.","Agni! Trink lustig Soma mit den prunkenden lobsingenden Marut, der auserlesenen Schar, mit den läuternden, allbewegenden, langlebigen(?), o Vaiśvānara, im Verein mit deinem langdauernden Lichtschein!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-168","SIGN","05.066.04","c","2","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","And ye show wMom, Wondrous Gods with fulness of intellIgence. By men's discernment are Ve marked, O ye whose might is purified.","Und ihr (berget) ja alle weisen Gedanken mit den Burgen des Verstandes, ihr Wunderbaren; ihr nehmt (sie) wahr durch das (innere) Licht der Menschen, ihr von lauterem Verstand.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-169","SIGN","06.002.03","b","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Of one accord men kindle thee Heaven's signal of the sacrifice, When, craving bliss, this race of man invites thee to the solemn rite.","Dich, das Wahrzeichen des Opfers, entflammen einträchtiglich die Mannen des Himmels, wenn dieses Menschenkind deine Gunst begehrend im Gottesdienst opfert.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-170","SIGN","06.007.02","d","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Him have they praised, mid-point of sacrifices, great cistern of libations, seat of riches. Vaiṣvânara, conveyer of oblations, ensign of worship, have the Gods engendered.","Dem Nabel [Mittelpunkt] der Opfer, dem Sitz der Reichtümer, der großen Tränke brüllten sie insgesamt zu. Den Vaiśvānara haben die Götter zum Wagenfahrer der Opfer, zum Wahrzeichen des Gottesdienstes gemacht.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-171","SIGN","06.007.05","d","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Agni Vaiṣvânara, no one hath ever resisted these thy mighty ordinances, When thou, arising from thy Parents' bosom, foundest the light for days' appointed courses.","Vaiśvānara! Diese deine hohen Anordnungen hat noch keiner angetastet, o Agni, da du im Schoße der beiden Eltern geboren das Wahrzeichen in der Reihenfolge der Tage fandest.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-172","SIGN","06.007.06","b","4","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","The summits of the heaven are traversed through and through by the Immortal's light, Vaiṣvânara's brilliancy. All creatures in existence rest upon his head. The Seven swift-flowing Streams have grown like branches forth,","Durch das Auge des Vaiśvānara, durch das Wahrzeichen der Unsterblichkeit sind die Höhen des Himmels ausgemessen. Auf seinem Haupte (stehen) alle Welten; wie die Zweige sind seine sieben Arme(?) gewachsen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-173","SIGN","06.039.03","c","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","This Indu lighted darksome nights, O Indra, throughout the years, at morning and at evening. Him have they stablished as the days' bright ensign. He made the Mornings to be born in splendour.","Dieser Saft hat die unerhellten Nächte erhellt, abends und morgens (alle) Herbste, o Indra. Diesen haben sie für immer zum Wahrzeichen der Tage gemacht; er schuf die reingeborenen Uṣas'.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-174","SIGN","06.049.02","d","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Him, to be praised at each tribe's sacrifices, the Two young Matrons' sober-minded Herald, The Son of Strength, the Child of Heaven, the signal of sacrifice, red Agni will I worship.","Den besonnenen Lenker der beiden jugendlichen (Rodasī), bei den Opfern jedes Stammes anzurufen, Agni, das Kind des Himmels, den Sohn der Kraft, das Wahrzeichen des Opfers, den Rötlichen will ich verehren.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-175","SIGN","07.005.05","d","3","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Agni, the tawny horses, loudly neighing our resonant hymns that drop with oil, attend thee; Lord of the tribes, our Charioteer of riches, Ensign of days, Vaiṣvânara of mornings.","Dich, Agni, geleiten voll Verlangen als Falbinnen die Loblieder, die klangvollen, butterglatten, dich den Herrn der Völker, den Wagenlenker der Reichtümer, den Vaiśvānara, das Banner der Morgen, der Tage.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-176","SIGN","07.006.02","a","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Sage, Sing, Food, Light,– they bring him from the mountain, the blessed Sovran of the earth and heaven. I decorate with songs the mighty actions which Agni, Fort-destroyer, did aforetime.","Den Seher, das Banner, den Glanz, das Gemächte des Steins treiben sie zur Eile, das Heil und die Herrschaft beider Welten. Mit Lobreden erbitte ich für mich die früheren großen Werke des Burgenbrechers Agni:","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-177","SIGN","07.009.01","c","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","ROUSED from their bosom is the Dawns' beloved, the joyous Priest, most sapient, Purifier. He gives a signal both to Gods and mortals, to Gods oblations, riches to the pious.","Der Buhle der Morgenröten ist erwacht aus ihrem Schoße (aufleuchtend), der wohlredende Hotr̥, der größte Seher, der Reine. Er gibt das Zeichen für beiderlei Volk, zu den Göttern (bringt er) die Opfer, Reichtum zu den Frommen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-178","SIGN","07.030.03","b","3","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","When fair bright days shall dawn on us, O Indra, and thou shalt bring thy banner near in battle, Agni the Asura shall sit as Herald, calling Gods hither for our great good fortune.","Auf daß schöne Tage anbrechen mögen, o Indra, auf daß du das oberste Zeichen im Kampfe geben mögest, nimmt Agni, der Hotr̥, seinen Sitz ein wie der Asura und ruft die Götter für den beliebten (Opferherrn) hierher.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-179","SIGN","07.034.06","b","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Go swift to battles, to the sacrifice: set up a flag, a hero for the folk.","Bringet in eigner Person während der Kämpfe das Opfer in raschen Gang! Macht es zum Banner, zum Helden für das Volk!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-180","SIGN","07.063.02","b","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Sûrya's great ensign, restless as the billow, that urgeth men to action, is advancing: Onward he still would roll the wheel well-rounded, which Etaṣa, harnessed to the car-pole, moveth.","Es geht der Wecker der Menschen, das große, wallende Banner des Sūrya auf, um das (stets) gleiche Rad ins Rollen zu bringen, das der ins Joch gespannte Etaśa zieht.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-181","SIGN","07.067.02","c","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Brightly hath Agni shone by us enkindled: the limits even of darkness were apparent. Eastward is seen the Banner of the Morning, the Banner born to give Heaven's Daughter glory.","Das entzündete Feuer ist bei uns entflammt; selbst der Finsternis Ende ist erschienen. Im Osten hat sich das Banner der Morgenröte, der Himmelstochter, bemerkbar gemacht, das zur Schönheit geboren wird.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-182","SIGN","07.076.02","c","3","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","n","Normal, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","I see the paths which Gods are wont to travel, innocuous paths made ready by the Vasus. Eastward the flag of Dawn hath been uplifted; she hath come hither o'er the tops of houses.","Die gottbegangenen Pfade sind mir sichtbar geworden, die unfehlbaren, von den Göttern bereiteten. Im Osten ist das Banner der Uṣas erschienen; sie ist aus ihrem festen Hause uns entgegen gekommen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-183","SIGN","07.078.01","a","2","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","WE have beheld her earliest lights approaching: her many glories part, on high, asunder. On car sublime, refulgent, wending hither, O Ushas, bring the Wealth that makes us happy.","Ihre ersten Strahlen haben sich wieder gezeigt; aufsteigend breiten sich ihre Farben aus. Uṣas, bring uns auf dem näherkommenden hohen lichten Wagen Gutes mit!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-184","SIGN","08.012.07","a","3","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","A","Archaic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","The beams that mark him have grown strong, the thunder rests between his arms, When, like the Sun, he hath increased both Heaven and Earth.","Seine Abzeichen und die Keule in seinen Händen sind gewachsen, als er wie die Sonne beide Welten größer machte. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-185","SIGN","08.043.05","c","3","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","n","Normal, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","These lightly kindled fiery flames are all around made visible, Even as the glearaings of the Dawns.","Diese entzündeten Feuer sind wie die Strahlen der Morgenröten jäh zum Vorschein gekommen. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-186","SIGN","08.044.10","c","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","n","Normal, metrical variations only","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Him, Sage and Herald, void of guile, ensign of sacrifices, him Smoke-bannered, rich in light, we seek.","Dem redekundigen Hotr̥ ohne Trug, mit dem Rauch als Fahne, dem glanzreichen, dem Banner der Opfer nahen wir bittend. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-187","SIGN","08.096.04","c","5","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","I count thee as the Holiest of the Holy, the caster-down of what hath ne'er been shaken. I count thee as the Banner of the heroes, I count thee as the Chief of all men living.","Ich halte dich für den Opferwürdigen unter den Opferwürdigen, ich halte dich für den Erschütterer der Unerschütterlichen. Ich halte dich, Indra, für das Banner der Krieger, ich halte dich für den Bullen der Völker. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-188","SIGN","09.064.08","a","1","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Making the light that shines from heaven thou flowest on to every form Soma, thou swellest like a sea.","Dein Banner aufsteckend rinnst du vom Himmel, alle Farben annehmend. (Wie) das Meer schwillst du an, o Soma. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-189","SIGN","09.070.03","a","4","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","May those his brilliant rays he ever free from death, inviolate, for both classes of created things,– Rays wherewith powers of men and Gods are purified. Yea, even for this have sageswelcomed him as King.","Diese seine Lichtstrahlen, die unsterblichen, untrüglichen sollen zu beiden Geschlechtern dringen, durch die die Menschenkräfte und die göttlichen (Kräfte) geläutert werden. Dann erst haben die Nachsinnenden den König in ihren Besitz bekommen. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-190","SIGN","09.086.05","b","6","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","O thou who seest all things, Sovran as thou art and passing strong, thy rays encompass all abodes. Pervading with thy natural powers thou flowest on, and as the whole world's Lord, O Soma, thou art King.","Der du der Gebieter bist, deine, des Meisters, Banner durchlaufen alle (deine) Formen, o Allseher. Durchdringend läuterst du dich, o Soma, nach den Vorschriften. Als Gebieter herrschst du über die ganze Welt. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
