occ_id,river_name,reference,stanza,pada,token_index,surface,lemma,morphology,book,arnold_stratum_code,source_id,retrieval_date,note
HYD-425,Vipāś,NOT-RIVER,03.062.09,a,4,vipáśyati,√spaś-,number=SG|person=3|mood=IND|tense=PRS|voice=ACT|local particle=LP,3,s,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-426,Vipāś,RIVER,04.030.11,b,2,vípāśi,vípāś-,case=LOC|gender=F|number=SG,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-427,Vipāś,NOT-RIVER,04.036.07,c,5,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-428,Vipāś,NOT-RIVER,05.052.10,a,2,vípathayaḥ,vípathi-,case=NOM|gender=M|number=PL,5,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,nom. sg. vipā́ṭ
HYD-429,Vipāś,NOT-RIVER,05.063.07,a,3,vipaścitā,vipaścít-,case=VOC|gender=M|number=DU,5,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-430,Vipāś,NOT-RIVER,05.081.01,b,4,vipaścítaḥ,vipaścít-,case=GEN|gender=M|number=SG,5,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-431,Vipāś,NOT-RIVER,08.001.04,a,4,vipaścítaḥ,vipaścít-,case=GEN|gender=M|number=SG,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-432,Vipāś,NOT-RIVER,08.003.03,c,3,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-433,Vipāś,NOT-RIVER,08.013.10,a,3,vipaścítam,vipaścít-,case=ACC|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-434,Vipāś,NOT-RIVER,08.043.19,b,2,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,8,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-435,Vipāś,NOT-RIVER,08.065.09,a,3,vipaścítaḥ,vipaścít-,case=ACC|gender=M|number=PL,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-436,Vipāś,NOT-RIVER,08.098.01,c,2,vipaścíte,vipaścít-,case=DAT|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-437,Vipāś,NOT-RIVER,09.012.03,b,3,vipaścít,vipaścít-,case=NOM|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-438,Vipāś,NOT-RIVER,09.016.08,a,3,vipaścítam,vipaścít-,case=ACC|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-439,Vipāś,NOT-RIVER,09.022.03,a,3,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-440,Vipāś,NOT-RIVER,09.033.01,a,3,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-441,Vipāś,NOT-RIVER,09.064.25,a,3,vipaścítam,vipaścít-,case=ACC|gender=F|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-442,Vipāś,NOT-RIVER,09.086.36,b,4,vipaścítam,vipaścít-,case=ACC|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-443,Vipāś,NOT-RIVER,09.086.44,a,1,vipaścíte,vipaścít-,case=DAT|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-444,Vipāś,NOT-RIVER,09.096.22,c,4,vipaścít,vipaścít-,case=NOM|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-445,Vipāś,NOT-RIVER,09.101.12,a,3,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,9,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-446,Vipāś,NOT-RIVER,10.125.04,a,6,vipáśyati,√spaś-,number=SG|person=3|mood=IND|tense=PRS|voice=ACT|local particle=LP,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-447,Vipāś,NOT-RIVER,10.177.01,b,4,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-448,Vipāś,NOT-RIVER,10.187.04,a,4,vipáśyati,√spaś-,number=SG|person=3|mood=IND|tense=PRS|voice=ACT|local particle=LP,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-449,Vitastā,NOT-RIVER,04.030.12,b,1,vitasthānā́m,√sthā-,case=ACC|gender=F|number=SG|tense=PRF|voice=MED|non-finite=PTCP|local particle=LP,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Jhelum
HYD-450,Vitastā,RIVER,10.075.05,c,3,vitástayā,vitástā-,case=INS|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Jhelum
HYD-451,Yamunā,RIVER,05.052.17,c,1,yamúnāyām,yamúnā-,case=LOC|gender=F|number=SG,5,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Jamuna
HYD-452,Yamunā,RIVER,07.018.19,a,3,yamúnā,yamúnā-,case=NOM|gender=F|number=SG,7,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Jamuna
HYD-453,Yamunā,RIVER,10.075.05,a,4,yamune,yamúnā-,case=VOC|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Jamuna
HYD-454,Yavyāvatī,RIVER,06.027.06,b,1,yavyā́vatyām,yavyā́vatī-,case=LOC|gender=F|number=SG,6,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-455,Āpayā,NOT-RIVER,01.110.02,b,6,āpáyaḥ,āpí-,case=NOM|gender=M|number=PL,1,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-456,Āpayā,NOT-RIVER,02.029.04,a,5,āpáyaḥ,āpí-,case=NOM|gender=M|number=PL,2,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-457,Āpayā,NOT-RIVER,02.034.10,b,5,āpáyaḥ,āpí-,case=NOM|gender=M|number=PL,2,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-458,Āpayā,RIVER,03.023.04,c,3,āpayā́yām,āpayā́-,case=LOC|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-459,Āpayā,NOT-RIVER,05.053.02,c,5,āpáyaḥ,āpí-,case=NOM|gender=M|number=PL,5,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-460,Ārjīkīyā,REGION-OR-EPITHET,08.007.29,b,1,ārjīké,ārjīká-,case=LOC|gender=M|number=SG,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Feminine ā́rjīkīye at 10.75.5 is the river; the masculine locatives at 8.7.29, 8.64.11, 9.65.23 and 9.113.2 are the region or a soma epithet."
HYD-461,Ārjīkīyā,REGION-OR-EPITHET,08.064.11,c,1,ārjīkī́ye,ārjīkī́ya-,case=LOC|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Feminine ā́rjīkīye at 10.75.5 is the river; the masculine locatives at 8.7.29, 8.64.11, 9.65.23 and 9.113.2 are the region or a soma epithet."
HYD-462,Ārjīkīyā,REGION-OR-EPITHET,09.065.23,a,2,ārjīkéṣu,ārjīká-,case=LOC|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Feminine ā́rjīkīye at 10.75.5 is the river; the masculine locatives at 8.7.29, 8.64.11, 9.65.23 and 9.113.2 are the region or a soma epithet."
HYD-463,Ārjīkīyā,REGION-OR-EPITHET,09.113.02,b,1,ārjīkā́t,ārjīká-,case=ABL|gender=M|number=SG,9,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Feminine ā́rjīkīye at 10.75.5 is the river; the masculine locatives at 8.7.29, 8.64.11, 9.65.23 and 9.113.2 are the region or a soma epithet."
HYD-464,Ārjīkīyā,RIVER,10.075.05,d,1,ā́rjīkīye,ārjīkī́ya-,case=VOC|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Feminine ā́rjīkīye at 10.75.5 is the river; the masculine locatives at 8.7.29, 8.64.11, 9.65.23 and 9.113.2 are the region or a soma epithet."
HYD-465,Śiphā,RIVER,01.104.03,d,5,śíphāyāḥ,śíphā-,case=GEN|gender=F|number=SG,1,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-466,Śutudrī,RIVER,03.033.01,d,2,śutudrī́,śutudrī́-,case=NOM|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Sutlej, oblique stem"
HYD-467,Śutudrī,RIVER,10.075.05,b,1,śútudri,śutudrī́-,case=VOC|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"Sutlej, oblique stem"
HYD-468,Śvetyā,AMBIGUOUS,01.113.02,a,3,śvetyā́,śvetyá-,case=NOM|gender=F|number=SG,1,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"10.75.6 instrumental is the river; 1.113.2 nominative feminine is 'the white one', said of Uṣas, and is typed AMBIGUOUS."
HYD-469,Śvetyā,RIVER,10.075.06,b,3,śvetyā́,śvetyá-,case=INS|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"10.75.6 instrumental is the river; 1.113.2 nominative feminine is 'the white one', said of Uṣas, and is typed AMBIGUOUS."
