"candidate_id","candidate_class","p_number","designation","object_type","geological_source","analytical_provenance","workshop","manufacturing_tradition","exporter","intermediary","textual_provenance_label","findspot","findspot_precision","excavation_no","stratigraphic_level","museum_attribution","modern_custody","custody_as_of","acquisition_history","image_held_by_cdli","image_licence_status","cdli_material_attribution","cdli_period","primary_publication","status","source_id","locator","retrieval_date","notes"
"MC-R-0036","LAPIS-ATTRIBUTED","P247685","CDLI Seals 001442 (physical)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar)","FINDSPOT NAMED","U 08981","","CBS 16852","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","ED IIIb (ca. 2500-2340 BC)","CDLI Seals 001442 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=247685, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0037","LAPIS-ATTRIBUTED","P247689","CDLI Seals 001443 (physical)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar)","FINDSPOT NAMED","U 09315","","IM 004294","National Museum of Iraq, Baghdad, Iraq","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","ED IIIb (ca. 2500-2340 BC)","CDLI Seals 001443 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=247689, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0038","SAME-MINERAL-FAMILY (agate/chalcedony)","P250733","CUSAS 17, 062","other (see object remarks)","","","","","","","","uncertain (mod. uncertain)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MS 1988","Schøyen Collection, Oslo, Norway","2022-08-21","","YES (600ppi 20160630)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","Middle Babylonian (ca. 1400-1100 BC)","CUSAS 17, 062","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=250733, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0039","SAME-MINERAL-FAMILY (agate/chalcedony)","P250828","CUSAS 17, 088","other (see object remarks)","","","","","","","","uncertain (mod. uncertain)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MS 2078","Schøyen Collection, Oslo, Norway","2022-08-21","","YES (600ppi 20160630)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Middle Assyrian (ca. 1400-1000 BC)","CUSAS 17, 088","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=250828, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0040","SAME-MINERAL-FAMILY (agate/chalcedony)","P251832","RINBE 1, Nebuchadnezzar II nn, ex. 01","other (see object remarks)","","","","","","","","uncertain (mod. uncertain)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MS 2786/1","Schøyen Collection, Oslo, Norway","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","Neo-Babylonian (ca. 626-539 BC)","RINBE 1, Nebuchadnezzar II nn, ex. 01","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=251832, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0041","CARNELIAN-ATTRIBUTED","P251912","CUSAS 17, 091","tablet","","","","","","","","uncertain (mod. uncertain)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MS 2879","Schøyen Collection, Oslo, Norway","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","Neo-Assyrian (ca. 911-612 BC)","CUSAS 17, 091","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=251912, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0042","LOOK-ALIKE-CONTROL","P257761","CBS 00315","other (see object remarks)","","","","","","","","","NO FINDSPOT RECORDED","","","CBS 00315","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","purchased J. shemtob July 21, 1888","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=257761, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0043","LAPIS-ATTRIBUTED","P260297","PBS 15, 64","tablet","","","","","","","","","NO FINDSPOT RECORDED","","","CBS 03981","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","PBS 15, 64","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260297, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0044","LAPIS-ATTRIBUTED","P260307","PBS 15, 57","tablet","","","","","","","","","NO FINDSPOT RECORDED","","","CBS 03991","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","PBS 15, 57","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260307, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0045","LAPIS-ATTRIBUTED","P260852","CBS 04538 + fragment","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04538 + fragment","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260852, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0046","LAPIS-ATTRIBUTED","P260853","CBS 04539","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04539","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260853, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0047","LAPIS-ATTRIBUTED","P260854","CBS 04540","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04540","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260854, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0048","LAPIS-ATTRIBUTED","P260855","CBS 04541","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04541","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260855, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0049","LAPIS-ATTRIBUTED","P260856","PBS 15, 51, p. 51","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04542","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","PBS 15, 51, p. 51","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260856, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0050","LOOK-ALIKE-CONTROL","P260857","PBS 15, 52","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04543 + CBS 04547 + CBS 04549 + CBS 04558","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","Middle Babylonian (ca. 1400-1100 BC)","PBS 15, 52","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260857, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0051","LOOK-ALIKE-CONTROL","P260858","PBS 15, 51","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04544 + CBS 04550","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","Middle Babylonian (ca. 1400-1100 BC)","PBS 15, 51","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260858, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0052","LAPIS-ATTRIBUTED","P260859","CBS 04545 + CBS 04546","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04545 + CBS 04546","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260859, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0053","LAPIS-ATTRIBUTED","P260862","CBS 04548","other (see object remarks)","","","","","","","","Nippur (mod. Nuffar)","FINDSPOT NAMED","","","CBS 04548","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","2022-08-21","Nippur II: Temple Hill, South End","YES (600ppi 20160913)","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Middle Babylonian (ca. 1400-1100 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=260862, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
